"Run Fondo";"fecha";"nombre_fondo";"nemotecnico_instrumento";"rut_emisor";"digito_verificador_emisor";"codigo_pais_emisor";"tipo_instrumento";"fecha_de_vencimiento";"situacion_del_instrumento";"clasificacion_riesgo";"codigo_grupo_empresarial";"cantidad_de_unidades";"tipo_de_unidades";"tir";"valora_par";"valor_relevante";"codigo_valorizacion";"base_tasa";"tipo_de_interes";"valorizacion_al_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"porcentaje_capital_emisor";"porcentaje_activo_emisor";"porcentaje_activo_fondo"
"8245";2023-01-31;PORTFOLIO LIDER;CFMLVAHCOL;"8315";"1";CL;CFM;;1;NA;"0";105801648;$$;;;1342.42;3;0;NA;1420302;$$;CL;1375.000;0.000;2.909
"8245";2023-01-31;PORTFOLIO LIDER;CFIWEG-1;"9273";"8";CL;CFI;;1;NA;"0";383000;$$;;;1544.38;3;0;NA;591498;$$;CL;;0.000;1.211
"8245";2023-01-31;PORTFOLIO LIDER;CFILVDE-L;"9391";"2";CL;CFI;;1;NA;"0";3883286;$$;;;146.10;3;0;NA;567348;$$;CL;5706.000;0.000;1.162
"8245";2023-01-31;PORTFOLIO LIDER;DES42G0107;"97018000";"1";CL;LH;2037-01-01;1;AAA;"32";1810;UF;3.43;;;1;360;RC;41410;$$;CL;0.000;0.000;0.085
"8245";2023-01-31;PORTFOLIO LIDER;RPLG5F0107;"97947000";"2";CL;LH;2032-01-01;1;A;"33";501371;UF;3.87;;;1;360;RC;89343;$$;CL;0.000;0.000;0.183
"8245";2023-01-31;PORTFOLIO LIDER;RPLG5F0107;"97947000";"2";CL;LH;2032-01-01;1;A;"33";57629;UF;3.87;;;1;360;RC;10269;$$;CL;0.000;0.000;0.021
"8245";2023-01-31;PORTFOLIO LIDER;BCIR440106;"97006000";"6";CL;LH;2026-01-01;1;AAA;"13";120;UF;4.58;;;1;360;RC;906;$$;CL;0.000;0.000;0.002
"8245";2023-01-31;PORTFOLIO LIDER;EST1030603;"97030000";"7";CL;LH;2023-06-01;1;AAA;"21";2450;UF;6.33;;;1;360;RC;3312;$$;CL;0.000;0.000;0.007
"8245";2023-01-31;PORTFOLIO LIDER;FAL46V0110;"96509660";"4";CL;LH;2030-01-01;1;AA;"73";2580;UF;4.03;;;1;360;RC;42149;$$;CL;0.000;0.000;0.086
"8245";2023-01-31;PORTFOLIO LIDER;DES6200104;"97018000";"1";CL;LH;2024-01-01;1;AAA;"32";270;UF;4.58;;;1;360;RC;828;$$;CL;0.000;0.000;0.002
"8245";2023-01-31;PORTFOLIO LIDER;DES6200403;"97018000";"1";CL;LH;2023-04-01;1;AAA;"32";1050;UF;8.40;;;1;360;RC;921;$$;CL;0.000;0.000;0.002
"8245";2023-01-31;PORTFOLIO LIDER;ESTF200403;"97030000";"7";CL;LH;2023-04-01;1;AAA;"21";700;UF;8.51;;;1;360;RC;504;$$;CL;0.000;0.000;0.001
"8245";2023-01-31;PORTFOLIO LIDER;BSECS-14A1;"96847360";"3";CL;BS;2043-01-01;1;AAA;"35";18500;UF;4.10;;;1;365;RC;478272;$$;CL;0.000;0.000;0.979
"8245";2023-01-31;PORTFOLIO LIDER;BSECS-14B1;"96847360";"3";CL;BS;2043-01-01;1;AA;"35";8000;UF;5.15;;;1;365;RC;245824;$$;CL;0.000;0.000;0.503
"8245";2023-01-31;PORTFOLIO LIDER;CFIAEAA-E;"9635";"0";CL;CFI;;1;NA;"0";1147499;$$;;;1058.55;3;0;NA;1214685;$$;CL;293.000;0.000;2.488
"8245";2023-01-31;PORTFOLIO LIDER;CFILVSCC-L;"9658";K;CL;CFI;;1;NA;"0";55079;$$;;;6835.00;3;0;NA;376465;$$;CL;;0.000;0.771
"8245";2023-01-31;PORTFOLIO LIDER;BSECS-14A2;"96847360";"3";CL;BS;2043-01-01;1;AAA;"35";13500;UF;4.10;;;1;365;RC;377989;$$;CL;0.000;0.000;0.774
"8245";2023-01-31;PORTFOLIO LIDER;BSECS-14A2;"96847360";"3";CL;BS;2043-01-01;1;AAA;"35";13000;UF;4.10;;;1;365;RC;363990;$$;CL;0.000;0.000;0.745
"8245";2023-01-31;PORTFOLIO LIDER;BSECS-14B2;"96847360";"3";CL;BS;2043-01-01;1;AA;"35";3900;UF;5.15;;;1;365;RC;116365;$$;CL;0.000;0.000;0.238
"8245";2023-01-31;PORTFOLIO LIDER;BSECS-14B2;"96847360";"3";CL;BS;2043-01-01;1;AA;"35";1600;UF;5.15;;;1;365;RC;47740;$$;CL;0.000;0.000;0.098
"8245";2023-01-31;PORTFOLIO LIDER;UBTG-A1118;"76362099";"9";CL;BU;2028-11-01;1;A;"44";4000;UF;4.16;;;1;365;RC;131166;$$;CL;0.000;0.000;0.269
"8245";2023-01-31;PORTFOLIO LIDER;BEURO-J;"96861280";"8";CL;BE;2024-04-01;1;A;"0";100000000;$$;14.10;;;1;365;NC;92662;$$;CL;0.000;0.000;0.190
"8245";2023-01-31;PORTFOLIO LIDER;BEURO-J;"96861280";"8";CL;BE;2024-04-01;1;A;"0";30000000;$$;14.10;;;1;365;NC;27799;$$;CL;0.000;0.000;0.057
"8245";2023-01-31;PORTFOLIO LIDER;BEURO-J;"96861280";"8";CL;BE;2024-04-01;1;A;"0";30000000;$$;14.10;;;1;365;NC;27799;$$;CL;0.000;0.000;0.057
"8245";2023-01-31;PORTFOLIO LIDER;BEURO-J;"96861280";"8";CL;BE;2024-04-01;1;A;"0";20000000;$$;14.10;;;1;365;NC;18532;$$;CL;0.000;0.000;0.038
"8245";2023-01-31;PORTFOLIO LIDER;BEURO-J;"96861280";"8";CL;BE;2024-04-01;1;A;"0";600000000;$$;14.10;;;1;365;NC;555971;$$;CL;0.000;0.000;1.139
"8245";2023-01-31;PORTFOLIO LIDER;BEURO-J;"96861280";"8";CL;BE;2024-04-01;1;A;"0";150000000;$$;14.10;;;1;365;NC;138993;$$;CL;0.000;0.000;0.285
"8245";2023-01-31;PORTFOLIO LIDER;BFSEC-H;"96655860";"1";CL;BE;2024-04-15;1;AA;"35";180000000;$$;9.81;;;1;365;NC;171800;$$;CL;0.000;0.000;0.352
"8245";2023-01-31;PORTFOLIO LIDER;EMBONOR-B;"93281000";K;CL;ACC;;1;N-2;"0";150000;$$;;;1200.20;3;0;NA;180030;$$;CL;;0.000;0.369
"8245";2023-01-31;PORTFOLIO LIDER;ENTEL;"92580000";"7";CL;ACC;;1;N-1;"27";64206;$$;;;3055.00;3;0;NA;196149;$$;CL;;0.000;0.402
"8245";2023-01-31;PORTFOLIO LIDER;NORTEGRAN;"96529340";K;CL;ACC;;1;NA;"24";16708319;$$;;;9.00;3;0;NA;150375;$$;CL;;0.000;0.308
"8245";2023-01-31;PORTFOLIO LIDER;SMSAAM;"76196718";"5";CL;ACC;;1;N-2;"3";2721308;$$;;;94.20;3;0;NA;256347;$$;CL;;0.000;0.525
"8245";2023-01-31;PORTFOLIO LIDER;SQM-B;"93007000";"9";CL;ACC;;1;N-3;"24";2617;$$;;;77446.00;3;0;NA;202676;$$;CL;0.000;0.000;0.415
"8245";2023-01-31;PORTFOLIO LIDER;CFMLVEUROL;"9027";"1";CL;CFM;;1;NA;"0";37691537;PROM;;;926.13;3;0;NA;349073;PROM;CL;2216.000;0.000;0.715
"8245";2023-01-31;PORTFOLIO LIDER;DES36D0708;"97018000";"1";CL;LH;2023-07-01;1;AAA;"32";2000;UF;6.15;;;1;360;RC;2858;$$;CL;0.000;0.000;0.006
"8245";2023-01-31;PORTFOLIO LIDER;DES36D0708;"97018000";"1";CL;LH;2023-07-01;1;AAA;"32";1500;UF;6.15;;;1;360;RC;2144;$$;CL;0.000;0.000;0.004
"8245";2023-01-31;PORTFOLIO LIDER;DES4820106;"97018000";"1";CL;LH;2026-01-01;1;AAA;"32";1600;UF;5.18;;;1;360;RC;12018;$$;CL;0.000;0.000;0.025
"8245";2023-01-31;PORTFOLIO LIDER;EST2050106;"97030000";"7";CL;LH;2026-01-01;1;AAA;"21";1310;UF;4.34;;;1;360;RC;9854;$$;CL;0.000;0.000;0.020
"8245";2023-01-31;PORTFOLIO LIDER;EST2410107;"97030000";"7";CL;LH;2027-01-01;1;AAA;"21";2130;UF;4.25;;;1;360;RC;21254;$$;CL;0.000;0.000;0.044
"8251";2023-01-31;LIFETIME 2020;BBNSAP0919;"97018000";"1";CL;BB;2026-09-01;1;AAA;"32";5000;UF;3.08;;;1;365;RC;164221;$$;CL;0.000;0.000;0.595
"8251";2023-01-31;LIFETIME 2020;BCAJAS0920;"81826800";"9";CL;BE;2024-09-01;1;AA;"136";4000;UF;6.82;;;1;365;RC;137075;$$;CL;0.000;0.007;0.496
"8251";2023-01-31;LIFETIME 2020;BCAJ-U0517;"81826800";"9";CL;BE;2024-05-05;1;AA;"136";3500;UF;7.07;;;1;365;RC;59977;$$;CL;0.000;0.008;0.217
"8251";2023-01-31;LIFETIME 2020;BCENC-N;"93834000";"5";CL;BE;2030-05-28;1;AA;"199";1000;UF;3.29;;;1;365;RC;37608;$$;CL;0.000;0.001;0.136
"8251";2023-01-31;LIFETIME 2020;BCENC-N;"93834000";"5";CL;BE;2030-05-28;1;AA;"199";2000;UF;3.29;;;1;365;RC;75216;$$;CL;0.000;0.001;0.272
"8251";2023-01-31;LIFETIME 2020;BCENC-N;"93834000";"5";CL;BE;2030-05-28;1;AA;"199";1000;UF;3.29;;;1;365;RC;37608;$$;CL;0.000;0.001;0.136
"8251";2023-01-31;LIFETIME 2020;BCHIAA0212;"97004000";"5";CL;BB;2026-02-01;1;AAA;"3";7000;UF;3.28;;;1;365;RC;252756;$$;CL;0.000;0.001;0.915
"8251";2023-01-31;LIFETIME 2020;BCHIAV0613;"97004000";"5";CL;BB;2024-12-01;1;AAA;"3";2000;UF;4.25;;;1;365;RC;70200;$$;CL;0.000;0.000;0.254
"8251";2023-01-31;LIFETIME 2020;BCHIAZ0613;"97004000";"5";CL;BB;2026-12-01;1;AAA;"3";2000;UF;3.17;;;1;365;RC;72040;$$;CL;0.000;0.000;0.261
"8251";2023-01-31;LIFETIME 2020;BCHIBG1115;"97004000";"5";CL;BB;2024-11-01;1;AAA;"3";6000;UF;4.05;;;1;365;RC;208388;$$;CL;0.000;0.000;0.755
"8251";2023-01-31;LIFETIME 2020;BCHIBG1115;"97004000";"5";CL;BB;2024-11-01;1;AAA;"3";4000;UF;4.05;;;1;365;RC;138925;$$;CL;0.000;0.000;0.503
"8251";2023-01-31;LIFETIME 2020;BCHIDV1116;"97004000";"5";CL;BB;2027-05-01;1;AAA;"3";100000000;$$;6.35;;;1;365;RC;94087;$$;CL;0.000;0.000;0.341
"8251";2023-01-31;LIFETIME 2020;BCHIUU0212;"97004000";"5";CL;BB;2024-02-01;1;AAA;"3";1000;UF;5.12;;;1;365;RC;35304;$$;CL;0.000;0.000;0.128
"8251";2023-01-31;LIFETIME 2020;BCHIUW1011;"97004000";"5";CL;BB;2024-10-01;1;AAA;"3";8000;UF;4.15;;;1;365;RC;282662;$$;CL;0.000;0.001;1.024
"8251";2023-01-31;LIFETIME 2020;bcnobf0319;"99500410";"0";CL;BB;2024-03-10;1;AA;"16";3000;UF;5.20;;;1;365;RC;103149;$$;CL;0.000;0.020;0.374
"8251";2023-01-31;LIFETIME 2020;BCNOBG0119;"99500410";"0";CL;BB;2025-01-10;1;AA;"16";4000;UF;4.62;;;1;365;RC;135113;$$;CL;0.000;0.002;0.489
"8251";2023-01-31;LIFETIME 2020;BCNOBR0319;"99500410";"0";CL;BB;2026-03-10;1;AA;"16";100000000;$$;7.23;;;1;365;RC;95357;$$;CL;0.000;0.018;0.345
"8251";2023-01-31;LIFETIME 2020;BCNODL0422;"99500410";"0";CL;BB;2026-04-10;1;AA;"16";9000;UF;3.39;;;1;365;RC;312599;$$;CL;0.000;0.060;1.132
"8251";2023-01-31;LIFETIME 2020;BCODE-C;"61704000";K;CL;BE;2026-08-24;1;AAA;"21";1000;UF;3.36;;;1;365;RC;34666;$$;CL;0.000;0.000;0.126
"8251";2023-01-31;LIFETIME 2020;BCOOB20609;"82878900";"7";CL;BB;2029-06-01;1;AA;"0";1000;UF;3.38;;;1;365;RC;15770;$$;CL;0.000;0.004;0.057
"8251";2023-01-31;LIFETIME 2020;BCOOD20514;"82878900";"7";CL;BB;2039-05-05;1;AA;"0";2000;UF;3.03;;;1;365;RC;49459;$$;CL;0.000;0.002;0.179
"8251";2023-01-31;LIFETIME 2020;BCRIS-F;"90331000";"6";CL;BE;2030-08-20;1;AA;"6";1000;UF;3.40;;;1;365;RC;15276;$$;CL;0.000;0.005;0.055
"8251";2023-01-31;LIFETIME 2020;BCRIS-F;"90331000";"6";CL;BE;2030-08-20;1;AA;"6";1000;UF;3.40;;;1;365;RC;15276;$$;CL;0.000;0.002;0.055
"8251";2023-01-31;LIFETIME 2020;BCSMU-W;"76012676";"4";CL;BE;2040-06-01;1;A;"197";9000;UF;3.78;;;1;365;RC;268092;$$;CL;0.000;0.032;0.971
"8251";2023-01-31;LIFETIME 2020;BCSSA-E;"76433310";"1";CL;BE;2045-03-01;1;AA;"199";4000;UF;3.03;;;1;365;RC;101846;$$;CL;0.000;0.003;0.369
"8251";2023-01-31;LIFETIME 2020;BCTOR-T;"90227000";"0";CL;BE;2044-07-22;1;AA;"7";6000;UF;3.15;;;1;365;RC;171116;$$;CL;0.000;0.017;0.620
"8251";2023-01-31;LIFETIME 2020;BCU0300323;"97029000";"1";CL;BCU;2023-03-01;1;NA;"0";1000;UF;6.98;;;1;365;RC;35625;$$;CL;0.000;0.000;0.129
"8251";2023-01-31;LIFETIME 2020;BECOP-G;"90690000";"9";CL;BE;2024-10-15;1;AA;"1";1000;UF;4.65;;;1;365;RC;34463;$$;CL;0.000;0.000;0.125
"8251";2023-01-31;LIFETIME 2020;BECOP-Y;"90690000";"9";CL;BE;2032-04-01;1;AA;"1";5000;UF;2.80;;;1;365;RC;183788;$$;CL;0.000;0.002;0.666
"8251";2023-01-31;LIFETIME 2020;BEMCA-T;"96591040";"9";CL;BE;2032-07-01;1;A;"50";5000;UF;2.89;;;1;365;RC;180137;$$;CL;0.000;0.039;0.652
"8251";2023-01-31;LIFETIME 2020;BENAP-G;"92604000";"6";CL;BE;2025-09-01;1;AAA;"21";6000;UF;3.91;;;1;365;RC;192008;$$;CL;0.000;0.004;0.695
"8251";2023-01-31;LIFETIME 2020;BENTE-M;"92580000";"7";CL;BE;2035-05-30;1;AA;"27";1000;UF;2.86;;;1;365;RC;37761;$$;CL;0.000;0.002;0.137
"8251";2023-01-31;LIFETIME 2020;BENTE-N;"92580000";"7";CL;BE;2028-11-01;1;AA;"27";1000;UF;3.13;;;1;365;RC;34149;$$;CL;0.000;0.001;0.124
"8251";2023-01-31;LIFETIME 2020;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";5000;UF;2.50;;;1;365;RC;172382;$$;CL;0.000;0.000;0.624
"8251";2023-01-31;LIFETIME 2020;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";1000;UF;2.50;;;1;365;RC;34476;$$;CL;0.000;0.000;0.125
"8251";2023-01-31;LIFETIME 2020;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";1000;UF;2.50;;;1;365;RC;34476;$$;CL;0.000;0.000;0.125
"8251";2023-01-31;LIFETIME 2020;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";5000;UF;2.50;;;1;365;RC;172382;$$;CL;0.000;0.000;0.624
"8251";2023-01-31;LIFETIME 2020;BTU0300134;"60805000";"0";CL;BTU;2034-01-01;1;NA;"0";1000;UF;1.88;;;1;365;RC;39262;$$;CL;0.000;0.000;0.142
"8251";2023-01-31;LIFETIME 2020;BTU0450824;"60805000";"0";CL;BTU;2024-08-01;1;NA;"0";1500;UF;3.50;;;1;365;RC;54905;$$;CL;0.000;0.000;0.199
"8251";2023-01-31;LIFETIME 2020;BTU0451023;"60805000";"0";CL;BTU;2023-10-15;1;NA;"0";1000;UF;5.19;;;1;365;RC;35604;$$;CL;0.000;0.000;0.129
"8251";2023-01-31;LIFETIME 2020;BVIVO-G;"76058352";"9";CL;BE;2036-07-01;1;B;"197";2021;UF;12.69;;;1;365;RC;37424;$$;CL;0.000;0.006;0.136
"8251";2023-01-31;LIFETIME 2020;BVIVO-I;"76058352";"9";CL;BE;2045-07-01;1;B;"197";2021;UF;7.99;;;1;365;RC;37424;$$;CL;0.000;0.014;0.136
"8251";2023-01-31;LIFETIME 2020;BWATT-I;"84356800";"9";CL;BE;2031-04-01;1;A;"58";1500;UF;3.47;;;1;365;RC;46823;$$;CL;0.000;0.024;0.170
"8251";2023-01-31;LIFETIME 2020;CFI-PDREOE;"9942";"2";CL;CFI;;1;NA;"0";153438;$$;;;630.88;3;0;NA;96801;PROM;CL;0.000;0.000;0.351
"8251";2023-01-31;LIFETIME 2020;CFI-PRUSOE;"9229";"0";CL;CFI;;1;NA;"0";656174;$$;;;1105.08;3;0;NA;725125;PROM;CL;0.000;1.937;2.626
"8251";2023-01-31;LIFETIME 2020;CFMEURCHCE;"8381";"1";CL;CFM;;1;NA;"0";77584789;$$;;;820.09;3;0;RC;636265;$$;CL;0.000;0.000;2.304
"8251";2023-01-31;LIFETIME 2020;CFMITNIPSA;"9019";"0";CL;CFM;;1;NA;"0";261177;$$;;;3014.90;3;0;RC;787423;$$;CL;0.000;0.826;2.852
"8251";2023-01-31;LIFETIME 2020;DES4021207;"97018000";"1";CL;LH;2027-12-01;1;AAA;"32";10;UF;4.16;;;1;360;RC;117;$$;CL;0.000;0.000;0.000
"8251";2023-01-31;LIFETIME 2020;FNCNO-090223;"99500410";"0";CL;DPC;2023-02-09;1;N-1;"16";60000000;$$;0.93;;;1;30;NL;59833;$$;CL;0.000;0.011;0.217
"8251";2023-01-31;LIFETIME 2020;FNSTD-201223;"97036000";K;CL;DPC;2023-12-20;1;N-1;"14";54317500;$$;0.79;;;1;30;NL;50052;$$;CL;0.000;0.000;0.181
"8251";2023-01-31;LIFETIME 2020;UCHI-I1111;"97004000";"5";CL;BU;2040-11-01;1;AA;"3";10000;UF;2.76;;;1;365;RC;406191;$$;CL;0.000;0.001;1.471
"8251";2023-01-31;LIFETIME 2020;UCHI-J1111;"97004000";"5";CL;BU;2042-11-01;1;AA;"3";12000;UF;2.77;;;1;365;RC;492257;$$;CL;0.000;0.001;1.783
"8251";2023-01-31;LIFETIME 2020;UCORAA0809;"97023000";"9";CL;BU;2035-08-09;1;AA;"76";10000;UF;2.88;;;1;365;RC;436327;$$;CL;0.000;0.001;1.580
"8251";2023-01-31;LIFETIME 2020;UCORAA0809;"97023000";"9";CL;BU;2035-08-09;1;AA;"76";10000;UF;2.88;;;1;365;RC;436327;$$;CL;0.000;0.001;1.580
"8251";2023-01-31;LIFETIME 2020;BENTE-N;"92580000";"7";CL;BE;2028-11-01;1;AA;"27";5000;UF;3.13;;;1;365;RC;170744;$$;CL;0.000;0.011;0.618
"8251";2023-01-31;LIFETIME 2020;BESTR50517;"97030000";"7";CL;BB;2027-05-01;1;AAA;"21";5000;UF;2.93;;;1;365;RC;178220;$$;CL;0.000;0.000;0.645
"8251";2023-01-31;LIFETIME 2020;BESVA-P;"76000739";"0";CL;BE;2034-01-15;1;AA;"75";3000;UF;3.46;;;1;365;RC;109128;$$;CL;0.000;0.009;0.395
"8251";2023-01-31;LIFETIME 2020;BESVA-P;"76000739";"0";CL;BE;2034-01-15;1;AA;"75";1000;UF;3.46;;;1;365;RC;36376;$$;CL;0.000;0.008;0.132
"8251";2023-01-31;LIFETIME 2020;BESVA-P;"76000739";"0";CL;BE;2034-01-15;1;AA;"75";3000;UF;3.46;;;1;365;RC;109128;$$;CL;0.000;0.009;0.395
"8251";2023-01-31;LIFETIME 2020;BESVA-P;"76000739";"0";CL;BE;2034-01-15;1;AA;"75";1000;UF;3.46;;;1;365;RC;36376;$$;CL;0.000;0.008;0.132
"8251";2023-01-31;LIFETIME 2020;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";2500;UF;2.50;;;1;365;RC;86191;$$;CL;0.000;0.000;0.312
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";500;UF;1.90;;;1;365;RC;17789;$$;CL;0.000;0.000;0.064
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";10000;UF;1.90;;;1;365;RC;355775;$$;CL;0.000;0.000;1.288
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";10000;UF;1.90;;;1;365;RC;355775;$$;CL;0.000;0.000;1.288
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";6000;UF;1.90;;;1;365;RC;213465;$$;CL;0.000;0.000;0.773
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";9000;UF;1.90;;;1;365;RC;320198;$$;CL;0.000;0.000;1.160
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";500;UF;1.90;;;1;365;RC;17789;$$;CL;0.000;0.000;0.064
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";1000;UF;1.90;;;1;365;RC;35578;$$;CL;0.000;0.000;0.129
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";1000;UF;1.90;;;1;365;RC;35578;$$;CL;0.000;0.000;0.129
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";2000;UF;1.90;;;1;365;RC;71155;$$;CL;0.000;0.000;0.258
"8251";2023-01-31;LIFETIME 2020;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";3000;UF;1.90;;;1;365;RC;106733;$$;CL;0.000;0.000;0.387
"8251";2023-01-31;LIFETIME 2020;BTU0300124;"60805000";"0";CL;BTU;2024-01-01;1;NA;"0";1000;UF;4.24;;;1;365;RC;34998;$$;CL;0.000;0.000;0.127
"8251";2023-01-31;LIFETIME 2020;BTU0300124;"60805000";"0";CL;BTU;2024-01-01;1;NA;"0";2000;UF;4.24;;;1;365;RC;69995;$$;CL;0.000;0.000;0.253
"8251";2023-01-31;LIFETIME 2020;BTU0300130;"60805000";"0";CL;BTU;2030-01-01;1;NA;"0";5000;UF;1.94;;;1;365;RC;189005;$$;CL;0.000;0.000;0.684
"8251";2023-01-31;LIFETIME 2020;BTU0300130;"60805000";"0";CL;BTU;2030-01-01;1;NA;"0";2500;UF;1.94;;;1;365;RC;94502;$$;CL;0.000;0.000;0.342
"8251";2023-01-31;LIFETIME 2020;BTU0300132;"60805000";"0";CL;BTU;2032-01-01;1;NA;"0";1000;UF;1.88;;;1;365;RC;38612;$$;CL;0.000;0.000;0.140
"8251";2023-01-31;LIFETIME 2020;BFALA-AG;"90749000";"9";CL;BE;2028-08-01;1;AA;"73";3000;UF;3.32;;;1;365;RC;105142;$$;CL;0.000;0.000;0.381
"8251";2023-01-31;LIFETIME 2020;BFORU-BN;"96678790";"2";CL;BE;2023-10-10;1;AA;"0";2500;UF;7.14;;;1;365;RC;85563;$$;CL;0.000;0.011;0.310
"8251";2023-01-31;LIFETIME 2020;BITAAG0614;"97023000";"9";CL;BB;2024-06-01;1;AA;"76";2000;UF;4.64;;;1;365;RC;69969;$$;CL;0.000;0.000;0.253
"8251";2023-01-31;LIFETIME 2020;BITA-U1212;"97023000";"9";CL;BB;2024-12-01;1;AA;"76";1000;UF;4.25;;;1;365;RC;35198;$$;CL;0.000;0.000;0.127
"8251";2023-01-31;LIFETIME 2020;BITA-V1212;"97023000";"9";CL;BB;2027-12-01;1;AA;"76";5000;UF;3.06;;;1;365;RC;182786;$$;CL;0.000;0.000;0.662
"8251";2023-01-31;LIFETIME 2020;BLATM-F;"89862200";"2";CL;BE;2042-12-31;1;B;"0";2805;UF;5.80;;;1;365;RC;55641;$$;CL;0.000;0.001;0.201
"8251";2023-01-31;LIFETIME 2020;BNAVI-E;"95134000";"6";CL;BE;2028-06-15;1;A;"17";2000;UF;4.33;;;1;365;RC;66434;$$;CL;0.000;0.014;0.241
"8251";2023-01-31;LIFETIME 2020;BNTRA-M;"76555400";"4";CL;BE;2032-06-15;1;AA;"187";6000;UF;2.91;;;1;365;RC;232007;$$;CL;0.000;0.007;0.840
"8251";2023-01-31;LIFETIME 2020;BPLZA-AA;"76017019";"4";CL;BE;2027-08-01;1;AA;"73";4000;UF;3.35;;;1;365;RC;139877;$$;CL;0.000;0.005;0.507
"8251";2023-01-31;LIFETIME 2020;BQUIN-X;"91705000";"7";CL;BE;2032-06-01;1;AA;"3";4000;UF;3.13;;;1;365;RC;129596;$$;CL;0.000;0.004;0.469
"8251";2023-01-31;LIFETIME 2020;BRDAL-A;"76213076";"9";CL;BE;2044-12-30;1;A;"161";8500;UF;2.96;;;1;365;RC;259939;$$;CL;0.000;0.000;0.941
"8251";2023-01-31;LIFETIME 2020;BRPLY-E;"99530250";"0";CL;BE;2030-06-10;1;A;"33";10500;UF;4.56;;;1;365;RC;258070;$$;CL;0.000;0.011;0.935
"8251";2023-01-31;LIFETIME 2020;BSAAM-E;"76196718";"5";CL;BE;2030-06-15;1;AA;"3";9000;UF;3.12;;;1;365;RC;280485;$$;CL;0.000;0.049;1.016
"8251";2023-01-31;LIFETIME 2020;BSOND-H;"83628100";"4";CL;BE;2029-07-01;1;AA;"138";3000;UF;3.51;;;1;365;RC;93952;$$;CL;0.000;0.009;0.340
"8251";2023-01-31;LIFETIME 2020;BSTD061118;"97036000";K;CL;BB;2029-05-01;1;AAA;"14";1000;UF;2.75;;;1;365;RC;33341;$$;CL;0.000;0.000;0.121
"8251";2023-01-31;LIFETIME 2020;BSTD140216;"97036000";K;CL;BB;2027-02-01;1;AAA;"14";2000;UF;3.05;;;1;365;RC;70939;$$;CL;0.000;0.000;0.257
"8251";2023-01-31;LIFETIME 2020;BSTD140216;"97036000";K;CL;BB;2027-02-01;1;AAA;"14";3000;UF;3.05;;;1;365;RC;106408;$$;CL;0.000;0.000;0.385
"8251";2023-01-31;LIFETIME 2020;BSTDW11218;"97036000";K;CL;BB;2025-06-01;1;AAA;"14";5000;UF;3.81;;;1;365;RC;168164;$$;CL;0.000;0.000;0.609
"8251";2023-01-31;LIFETIME 2020;BTMOV-F;"76124890";"1";CL;BE;2023-10-04;1;AA;"43";2000;UF;7.09;;;1;365;RC;69835;$$;CL;0.000;0.005;0.253
"8251";2023-01-31;LIFETIME 2020;BTMOV-F;"76124890";"1";CL;BE;2023-10-04;1;AA;"43";3000;UF;7.09;;;1;365;RC;104752;$$;CL;0.000;0.003;0.379
"8251";2023-01-31;LIFETIME 2020;BTMOV-F;"76124890";"1";CL;BE;2023-10-04;1;AA;"43";5000;UF;7.09;;;1;365;RC;174587;$$;CL;0.000;0.012;0.632
"8251";2023-01-31;LIFETIME 2020;BTMOV-F;"76124890";"1";CL;BE;2023-10-04;1;AA;"43";500;UF;7.09;;;1;365;RC;17459;$$;CL;0.000;0.000;0.063
"8251";2023-01-31;LIFETIME 2020;BTP0250325;"60805000";"0";CL;BTP;2025-03-01;1;NA;"0";250000000;$$;6.65;;;1;365;RC;233222;$$;CL;0.000;0.000;0.845
"8251";2023-01-31;LIFETIME 2020;BTP0450326;"60805000";"0";CL;BTP;2026-03-01;1;NA;"0";120000000;$$;6.09;;;1;365;RC;117251;$$;CL;0.000;0.000;0.425
